Fraction of Charged Amino Acids,Sequence Hydrophobic Patterning
0.33881578947368424,0.6642248294312254
0.18181818181818182,0.5194747511610895
0.35766423357664234,0.5381601598596777
0.3,0.4373700791631856
0.31921824104234525,0.6483441346639568
0.22950819672131148,0.4988866325834709
0.3,0.5419404268832707
0.29411764705882354,0.37245799470172425
0.23605150214592274,0.6663501276768722
0.3434343434343434,0.614113260107208
0.17225950782997762,0.7814617392347132
0.28695652173913044,0.5391933327623815
0.18032786885245902,0.4999863853382991
0.23622047244094488,0.5741878401476155
0.2932330827067669,0.5704468028113785
0.26384364820846906,0.6861840893763788
0.25,0.5227545930988883
0.26666666666666666,0.3959597162226843
0.2125,0.5392860801114616
0.2,0.4563790272580183
0.3548387096774194,0.34046518014690086
0.23737373737373738,0.6240243309419247
0.25,0.41394359898121463
0.2727272727272727,0.5988558163395394
0.2833333333333333,0.5469852984769742
0.26126126126126126,0.532204203654113
0.3783783783783784,0.41883602777364615
0.4605263157894737,0.4246159601817698
0.37777777777777777,0.4099873971242008
0.14,0.5235956363254413
0.23529411764705882,0.4207696503217082
0.3404255319148936,0.4357057561765866
0.3333333333333333,0.4578978921403373
0.32323232323232326,0.49061112340632884
0.2768361581920904,0.5813004278183442
0.25824175824175827,0.6008169971542159
0.24324324324324326,0.5093832316988007
0.2736842105263158,0.6755245230170549
0.16666666666666666,0.5318722772181738
0.4032258064516129,0.4154594467894286
0.1935483870967742,0.4291815882158068
0.2814814814814815,0.5653151460801231
0.27450980392156865,0.5242336659721518
0.2571428571428571,0.7057065269890136
0.20261437908496732,0.610098898277971
0.18181818181818182,0.729182603976984
0.22702702702702704,0.7914955043242531
0.2777777777777778,0.36036335985387724
0.2545454545454545,0.6197251824994753
0.23333333333333334,0.569470059831389
0.2692307692307692,0.5728633972688194
0.08823529411764706,0.44742346440542763
0.22916666666666666,0.41684032344069305
0.35802469135802467,0.49769012702863025
0.15354330708661418,0.74138996585941
0.23300970873786409,0.5590739863361849
0.24242424242424243,0.4299776506480548
0.3127208480565371,0.7185181289830895
0.30612244897959184,0.4347527593409272
0.24157303370786518,0.6251803759195721
0.14545454545454545,0.49943668984136397
0.4789915966386555,0.4568850551224002
0.2507042253521127,0.7720525077305532
0.28297872340425534,0.7056881837120466
0.1744186046511628,0.5792455090151313
0.2246376811594203,0.8536446428594049
0.22567287784679088,0.7791356501706258
0.24285714285714285,0.5036887703024516
0.3157894736842105,0.5262873195172486
0.3488372093023256,0.38935320536449536
0.20408163265306123,0.4824304122047308
0.23076923076923078,0.3939425370404687
0.36363636363636365,0.4468306401315688
0.2564102564102564,0.5650711836301442
0.29936305732484075,0.581758866264149
0.28346456692913385,0.5649792996487293
0.25,0.4109894581745228
0.2743362831858407,0.5796681577713819
0.40789473684210525,0.5308346592985186
0.3372093023255814,0.5108556335923663
0.3289036544850498,0.6609848724486366
0.211340206185567,0.645203114102121
0.43103448275862066,0.4484306340148837
0.28160919540229884,0.6210149976069426
0.2727272727272727,0.6334032604203312
0.1864406779661017,0.5043313643800417
0.28125,0.411796506900323
0.26136363636363635,0.5514171517706874
0.275,0.4826808819339892
0.2631578947368421,0.5576431648915188
0.20384615384615384,0.6989210052296132
0.30303030303030304,0.36937517906739203
0.11979166666666667,0.694071275138375
0.09375,0.45170316294511464
0.16666666666666666,0.39550530159750635
0.2127659574468085,0.6491530462913486
0.1956521739130435,0.4195135651504903
0.35064935064935066,0.6091102073819773
0.10416666666666667,0.5067349583967637
0.3111111111111111,0.39653686027468715
0.24242424242424243,0.4053811590978191
0.3375,0.5620885191400947
0.18781725888324874,0.6396152772578103
0.24566473988439305,0.685285954338921
0.2727272727272727,0.4789268697381035
0.25806451612903225,0.3540610478640695
0.2356687898089172,0.600180476667547
0.1,0.4551057193544388
0.13333333333333333,0.5645286888884579
0.23076923076923078,0.4519545796264412
0.3018867924528302,0.4583433805347168
0.45,0.4539819136283336
0.33617021276595743,0.7138231983824214
0.41935483870967744,0.592421989793571
0.18115942028985507,0.5810541032018494
0.1935483870967742,0.3910946440873226
0.171875,0.47282169156043496
0.14285714285714285,0.6053435994755606
0.3235294117647059,0.5737039333320803
0.2727272727272727,0.3969676624812996
0.14925373134328357,0.6295609825686999
0.6511627906976745,0.42447929600732986
0.06,0.45183953184952197
0.1702127659574468,0.5968857875019152
0.2978723404255319,0.4228941227454779
0.35,0.39765049538344854
0.030303030303030304,0.48959157633402095
0.18666666666666668,0.48802244325239696
0.265625,0.4877291146414586
0.26646706586826346,0.6874473551224858
0.2403846153846154,0.7818829522919719
0.3174061433447099,0.6286968998274087
0.4461538461538462,0.39799640621011895
0.28431372549019607,0.5231878665936975
0.12871287128712872,0.6103261650604869
0.19798657718120805,0.8084606073720377
0.24528301886792453,0.44592383582215345
0.24364123159303883,0.8325568074397307
0.3257918552036199,0.5966861325671378
0.3783783783783784,0.41048861918675644
0.2751677852348993,0.5853605312670885
0.3180778032036613,0.6972903307095866
0.19069767441860466,0.7736604546053771
0.32558139534883723,0.4247055074768155
0.09523809523809523,0.4774277468206228
0.21212121212121213,0.485064822584081
0.15625,0.39074120502285403
0.42528735632183906,0.44522942134019566
0.3235294117647059,0.34290700714721994
0.2568306010928962,0.6206895310673924
0.31746031746031744,0.4733745880297178
0.21428571428571427,0.4619956055771719
0.3333333333333333,0.43464120944907836
0.2692307692307692,0.5317882482799616
0.2532467532467532,0.5887714332117807
0.2894736842105263,0.7021268015043701
0.31137724550898205,0.5999515293068169
0.15384615384615385,0.5704261271528145
0.11518324607329843,0.6834642606889946
0.235,0.6102938805321494
0.24444444444444444,0.44771592186941095
0.17543859649122806,0.5153793178792266
0.28125,0.3788539678753299
0.21951219512195122,0.4289926027279269
0.3320610687022901,0.6361570722829629
0.3958333333333333,0.42788690911262606
0.2926829268292683,0.4180786851262396
0.2739273927392739,0.6673729002251086
0.4666666666666667,0.3182499264226097
0.2,0.48707482314837824
0.21929824561403508,0.6590826478794991
0.14,0.4788770626547375
0.20930232558139536,0.45268311006516193
0.23684210526315788,0.410117694566438
0.2356164383561644,0.763153770869325
0.12121212121212122,0.4626173647268108
0.30833333333333335,0.5505922221993081
0.3548387096774194,0.3805050424997386
0.40540540540540543,0.3644103194043374
0.3488372093023256,0.4265812117656736
0.07692307692307693,0.521457228232053
0.17647058823529413,0.38547594779463196
0.3546511627906977,0.5702287868984557
0.4125,0.5018152976948077
0.4444444444444444,0.5000337318926817
0.22580645161290322,0.659448765952551
0.08333333333333333,0.5525591889959888
0.27699530516431925,0.6244877204651239
0.2191780821917808,0.4985298073831562
0.2,0.517859903077162
0.2802197802197802,0.5878733117275997
0.15267175572519084,0.596096713258183
0.23809523809523808,0.7524846567142763
0.25,0.5362984404108767
0.2,0.45591396789366573
0.323943661971831,0.45623060944166266
0.358974358974359,0.4139905955042037
0.26200873362445415,0.6514646653705819
0.17142857142857143,0.4134951353639677
0.3023255813953488,0.422979636616015
0.23333333333333334,0.45059948592133026
0.2230769230769231,0.6149419967899536
0.18633540372670807,0.5979442236206802
0.3333333333333333,0.38695967448046154
0.20454545454545456,0.42467411481255757
0.2702702702702703,0.5360485747411063
0.2830188679245283,0.5588238331646286
0.16129032258064516,0.43018938730129974
0.3602693602693603,0.636896822277466
0.3707865168539326,0.5019823802050095
0.18018018018018017,0.6870212558076116
0.3225806451612903,0.3336677973024217
0.19727891156462585,0.6091851677374559
0.24060150375939848,0.5483085045889057
0.14545454545454545,0.4914165353496164
0.24242424242424243,0.3884877047677443
0.24242424242424243,0.4292970088833538
0.10752688172043011,0.8052192775022827
0.211864406779661,0.5972239230173415
0.11764705882352941,0.4992767367735255
0.2727272727272727,0.6272332637005197
0.2,0.4637984163574053
0.28823529411764703,0.6008509194455333
0.3268698060941828,0.6632670728876641
0.30666666666666664,0.5043757687047586
0.2571428571428571,0.4093116395780232
0.3880597014925373,0.42351485827806806
0.34511434511434513,0.6972924577220155
0.22275449101796407,0.866464598730964
0.2717391304347826,0.758146604815365
0.13157894736842105,0.4595114885863414
0.3314917127071823,0.5721574211027367
0.18181818181818182,0.4446840382589903
0.32710280373831774,0.515364367107058
0.211340206185567,0.6285111544606938
0.30120481927710846,0.6315915367393413
0.4117647058823529,0.39924981452267755
0.21428571428571427,0.41160023588443856
0.1794871794871795,0.546097013848657
0.23931623931623933,0.660448205503845
0.3142857142857143,0.5246713841995235
0.3,0.4303300971763918
0.25170068027210885,0.6613266468578426
0.2767527675276753,0.6493684805437498
0.25287356321839083,0.5812400117114968
0.31746031746031744,0.4860501898745165
0.32608695652173914,0.5888838252891601
0.20967741935483872,0.6051830230187009
0.27070063694267515,0.6541690093519065
0.23255813953488372,0.44946636829790704
0.2857142857142857,0.690935668628384
0.189873417721519,0.6856427931067357
0.18686868686868688,0.6166217786034566
0.25,0.6889698845185126
0.2905027932960894,0.6135694416606129
0.21212121212121213,0.4093915048457086
0.2831858407079646,0.6876159812604508
0.2054794520547945,0.7389717603003303
0.28431372549019607,0.5599073250940088
0.23333333333333334,0.7174955747897502
0.5284552845528455,0.4774046499720466
0.34494773519163763,0.6411677656024417
0.22653721682847897,0.7027491259839982
0.2962962962962963,0.5940288670272236
0.43333333333333335,0.5309882003817508
0.2698961937716263,0.6669552960499958
0.34705882352941175,0.5942536995647996
0.17647058823529413,0.5073038887903558
0.26666666666666666,0.5447367191110203
0.19287833827893175,0.7383371495181754
0.23008849557522124,0.5733046000892204
0.4838709677419355,0.34981561890612983
0.25757575757575757,0.5024101011336982
0.26865671641791045,0.6897930615227384
0.34657039711191334,0.6727596795818632
0.20149253731343283,0.6863484318015225
0.21212121212121213,0.43033877088451905
0.24285714285714285,0.6355412389468535
0.1839080459770115,0.5091808203403891
0.20689655172413793,0.4822682000771157
0.37209302325581395,0.40916542471229056
0.28888888888888886,0.598879652780954
0.3018867924528302,0.46760387986451074
0.3888888888888889,0.41290415197936586
0.31,0.5084714589770453
0.34210526315789475,0.3632370387419715
0.23407407407407407,0.79887145394387
0.24528301886792453,0.453299703895633
0.2509090909090909,0.6775755781439805
0.16363636363636364,0.788153527174177
0.2996941896024465,0.6879836207173781
0.273224043715847,0.5976328766335196
0.3023255813953488,0.44070946033774366
0.27102803738317754,0.5228112823247266
0.2746478873239437,0.5955543620192854
0.13114754098360656,0.49759642656095987
0.25,0.43075836283213603
0.23728813559322035,0.44737838320892953
0.35294117647058826,0.3958643323712975
0.5348837209302325,0.36878558137981465
0.24390243902439024,0.4409088667423712
0.3492063492063492,0.527996130073707
0.1732283464566929,0.618821721683941
0.3188405797101449,0.5393860555042259
0.2682926829268293,0.44793684029187353
0.32908163265306123,0.6815202878064981
0.16666666666666666,0.40731493452572
0.39655172413793105,0.4385953521306955
0.39473684210526316,0.5571862164181566
0.22105263157894736,0.5172745565532704
0.1320754716981132,0.7008726498258517
0.1896551724137931,0.4852760540772062
0.2698412698412698,0.6171541680343119
0.298050139275766,0.6686625835442116
0.3252032520325203,0.5197126842497041
0.3125,0.4398663208960324
0.16666666666666666,0.5430860460502789
0.6176470588235294,0.34507369199898424
0.30128205128205127,0.5672764957738824
0.21846846846846846,0.7598117920254208
0.43812709030100333,0.6183872238588773
0.2638888888888889,0.518048785221767
0.2903225806451613,0.35690451987067834
0.5,0.4106071973792255
0.3424657534246575,0.4661500532180924
0.30714285714285716,0.5841514891091206
0.3191489361702128,0.5939116433557333
0.2833333333333333,0.4338120558151245
0.30434782608695654,0.5855473490004166
0.2777777777777778,0.529160436430221
0.26666666666666666,0.3576859479673684
0.2838709677419355,0.5620413589955146
0.1780821917808219,0.49025045469429346
0.27692307692307694,0.49610027486409175
0.14384920634920634,0.9073597009444546
0.3333333333333333,0.4149511285173778
0.35555555555555557,0.35909627456545956
0.2719298245614035,0.5176822667010843
0.21621621621621623,0.4683728305199456
0.1951219512195122,0.4462011897204414
0.27624309392265195,0.6092250454288433
0.22388059701492538,0.5150088186830706
0.16279069767441862,0.40103052710864123
0.2772020725388601,0.7063216781134452
0.16417910447761194,0.5090898895888546
0.19047619047619047,0.734197471974716
0.23333333333333334,0.3783518768894493
0.27232142857142855,0.6586318611690931
0.4117647058823529,0.3564389905111909
0.34782608695652173,0.685688076008857
0.5714285714285714,0.3397134687860445
0.35802469135802467,0.49357321088478917
0.29518072289156627,0.5997555084618111
0.3032608695652174,0.8079232917676099
0.4375,0.5668764461386218
0.3377777777777778,0.6312746840155881
0.20689655172413793,0.49289755992782525
0.2702702702702703,0.7416719383788997
0.23003194888178913,0.7064670144038471
0.55,0.3703758992892468
0.23404255319148937,0.6069148589217346
0.24615384615384617,0.4782218533900353
0.2992125984251969,0.5428917349468557
0.32432432432432434,0.4146874436416957
0.34545454545454546,0.5152710229395195
0.2777777777777778,0.43199801756410044
0.24324324324324326,0.4139417629771723
0.2972972972972973,0.3916876171532909
0.25092250922509224,0.6966902681999689
0.24742268041237114,0.7673755030575174
0.34146341463414637,0.3841692072447321
0.17391304347826086,0.531046837988767
0.1829652996845426,0.6883943514557862
0.3235294117647059,0.38252677465071666
0.2571428571428571,0.49638048845067423
0.25287356321839083,0.7618877525861166
0.3181818181818182,0.4108703081645662
0.25153374233128833,0.6014971809981081
0.2222222222222222,0.40370389375586685
0.2956521739130435,0.6354982816509858
0.34065934065934067,0.5710748235158666
0.2222222222222222,0.5464931753945106
0.11214953271028037,0.6012643787872152
0.14583333333333334,0.4711004482241378
0.2074235807860262,0.7473446452106587
0.3,0.5902691906923359
0.3855421686746988,0.4812105841446201
0.25287356321839083,0.512096516645277
0.30303030303030304,0.47413085812308026
0.12831858407079647,0.6943697174607605
0.05660377358490566,0.5231232341090056
0.23076923076923078,0.4448419906508729
0.2752941176470588,0.7428391414160403
0.47706422018348627,0.5401678116176692
0.3425925925925926,0.5147472807989026
0.36666666666666664,0.333877492513304
0.4594594594594595,0.37743381184497665
0.31868131868131866,0.5006235317450051
0.19244935543278086,0.8632786299779869
0.33557046979865773,0.6401270214262841
0.3333333333333333,0.5291103200551557
0.45121951219512196,0.4455419033818165
0.3582089552238806,0.5343136416437789
0.24404761904761904,0.7896688050943799
0.2604166666666667,0.7180545726433994
0.2571428571428571,0.41278304431659946
0.1724137931034483,0.5008971519056115
0.375,0.5219617190108858
0.2558139534883721,0.4559750591916401
0.2886297376093295,0.7110315933289139
0.35,0.6417907562964235
0.32134831460674157,0.6777373421413279
0.3055555555555556,0.4980108603696899
0.24096385542168675,0.5036046649709325
0.2932551319648094,0.7069763851861308
0.25333333333333335,0.6097326849103282
0.27710843373493976,0.5191418609658643
0.2857142857142857,0.43816432892505197
0.2702702702702703,0.43427441548436285
0.5,0.377196787144335
0.3673469387755102,0.4464360994829001
0.3170731707317073,0.3997921923701694
0.29333333333333333,0.6353459504697926
0.5428571428571428,0.3528356812183836
0.24390243902439024,0.6603901252789157
0.3235294117647059,0.38623954776041874
0.2962962962962963,0.48950138368546786
0.18765432098765433,0.7556379331273301
0.23703703703703705,0.5709760724782138
0.2631578947368421,0.5268726007190437
0.3469387755102041,0.44323352130931026
0.28486646884273,0.6817496617202259
0.31630170316301703,0.7243502996692068
0.27586206896551724,0.4517346146325821
0.2702702702702703,0.5531701644183843
0.16326530612244897,0.49151633566737446
0.25862068965517243,0.4742780069105448
0.3181818181818182,0.595515454990263
0.28205128205128205,0.38556363370210434
0.3392857142857143,0.5347349745504815
0.16326530612244897,0.4587083113733451
0.23976608187134502,0.6016695931569613
0.27586206896551724,0.4843247973618506
0.12121212121212122,0.39741090939559826
0.37254901960784315,0.4221528537221142
0.24242424242424243,0.3708983445832566
0.2773109243697479,0.7265249007445449
0.40625,0.3420095226378768
0.21875,0.4177704793491867
0.1724137931034483,0.5070855818730473
0.259927797833935,0.673071332512207
0.2755102040816326,0.6257774026844849
0.32432432432432434,0.39991703928747896
0.07894736842105263,0.48794949902189316
0.27314814814814814,0.6496611285446765
0.5333333333333333,0.33527108271862155
0.34234234234234234,0.512054110817646
0.27848101265822783,0.7300035804115895
0.30092592592592593,0.6465258216685424
0.1935483870967742,0.48348122671936217
0.12,0.7575072454049346
0.23387096774193547,0.5622871449886083
0.25365853658536586,0.5672091419000908
0.16666666666666666,0.44765559699187274
0.225,0.49973162364100654
0.18571428571428572,0.5534605539931452
0.2222222222222222,0.5150389192583058
0.45161290322580644,0.6160881168993335
0.4423076923076923,0.4237698437097283
0.29198966408268734,0.6876242443756668
0.21153846153846154,0.5433577796582681
0.11708860759493671,0.8685109598857912
0.1875,0.4263561707194719
0.11363636363636363,0.5265442462648813
0.10869565217391304,0.5171878992287046
0.2304147465437788,0.6533567207622887
0.2894736842105263,0.3755447657700796
0.35802469135802467,0.4553454198071228
0.28125,0.3773866151881284
0.35135135135135137,0.3646343463018783
0.4444444444444444,0.37476574993305306
0.2727272727272727,0.47647318091306523
0.15454545454545454,0.579063476819289
0.15254237288135594,0.5245598618046481
0.3125,0.40158042707800884
0.37777777777777777,0.4136258243453849
0.35294117647058826,0.35887790752569837
0.2421875,0.5817141864117913
0.20430107526881722,0.5428953294117063
0.16393442622950818,0.8153867145509471
0.34,0.5079264489484876
0.35714285714285715,0.5004595606409132
0.2191780821917808,0.5138883882217773
0.27710843373493976,0.5835518505976337
0.3469387755102041,0.41942486706333204
0.3103448275862069,0.513693305822561
0.26666666666666666,0.3878560181022992
0.11627906976744186,0.4499491468870759
0.16666666666666666,0.40609461279655606
0.31313131313131315,0.4994142223868838
0.225,0.42510282973683866
0.5542763157894737,0.6656363548075344
0.18518518518518517,0.519616969082283
0.3023255813953488,0.4130988978363412
0.5238095238095238,0.43514657386754574
0.24390243902439024,0.4958423753361938
0.17886178861788618,0.5889786860464927
0.21153846153846154,0.45885521190729384
0.2265625,0.5795925421630308
0.34210526315789475,0.3473171340651398
0.24390243902439024,0.3956866644626338
0.05263157894736842,0.5575276866223013
0.5263157894736842,0.47873264183261494
0.24074074074074073,0.4282178340825512
0.19444444444444445,0.38131740085929067
0.2037037037037037,0.4793756303181559
0.45454545454545453,0.49837133561413344
0.21518987341772153,0.513390094530239
0.2825,0.6982758868156739
0.3644067796610169,0.49107192934304206
0.22448979591836735,0.47185707297409585
0.28125,0.3863060498542307
0.14473684210526316,0.6983289217858383
0.3076923076923077,0.45323465706168303
0.3,0.4510005243938968
0.26548672566371684,0.6408788434964432
0.45454545454545453,0.422474583703339
0.375,0.37642550899031496
0.030612244897959183,0.6971101881871391
0.32075471698113206,0.5155802320234418
0.36363636363636365,0.43434453330121775
0.26666666666666666,0.42446480478949716
0.19834710743801653,0.6463525784860847
0.18181818181818182,0.4413830645968126
0.3404255319148936,0.4966154836167394
0.5277777777777778,0.3946017200868039
0.47115384615384615,0.5109478908238525
0.2982456140350877,0.6481241211772554
0.2647058823529412,0.44177698509012825
0.18571428571428572,0.5158235431754927
0.4019607843137255,0.48237790300560807
0.25,0.44632939212279416
0.2125,0.834099363457827
0.41935483870967744,0.5602301063893323
0.10416666666666667,0.45791811536064003
0.20765027322404372,0.6769021182954598
0.15,0.7593900092314877
0.3063063063063063,0.5868455359655249
0.42531120331950206,0.6545483066951394
0.3,0.35230911229354406
0.42783505154639173,0.6450940559674604
0.23255813953488372,0.4354439191238695
0.28,0.46896498347049104
0.25862068965517243,0.49314440903886786
0.2894736842105263,0.4013007706588667
0.2689075630252101,0.518581296973906
0.3595505617977528,0.49425094053178004
0.27522935779816515,0.5287041737077398
0.16666666666666666,0.42950710515711304
0.24822695035460993,0.6037057693062413
0.3142857142857143,0.5291727532711291
0.20149253731343283,0.5720926623525305
0.32432432432432434,0.5281805238180672
0.2619047619047619,0.41343573608347217
0.25669642857142855,0.7170498378102281
0.27835051546391754,0.5429873196787369
0.1111111111111111,0.4690796943424123
0.18604651162790697,0.4673313010028931
0.25333333333333335,0.5350576595681323
0.2972972972972973,0.41368009428169616
0.19047619047619047,0.5400056113018475
0.3953488372093023,0.4054302068610725
0.2903225806451613,0.3670852949688751
0.2,0.434341838597348
0.20491803278688525,0.5828552572409822
0.12903225806451613,0.5818901580629783
0.48717948717948717,0.3879175134560788
0.2641509433962264,0.4354060601363146
0.2169811320754717,0.6446315961147694
0.24,0.4799221027815612
0.2,0.4934000288997522
0.21052631578947367,0.6875532051489489
0.2222222222222222,0.4745009705808224
0.19444444444444445,0.6213786078256782
0.17293233082706766,0.7304264974460685
0.28125,0.3735070263622979
0.23952095808383234,0.6336913213982467
0.2755905511811024,0.5669270922282458
0.2077922077922078,0.5216374544824282
0.17391304347826086,0.501944032420889
0.3023255813953488,0.4085573890439636
0.0784313725490196,0.5160664682096099
0.1111111111111111,0.565764918553243
0.18421052631578946,0.5001536027752389
0.08256880733944955,0.5934057544008703
0.030693069306930693,0.8941963214699501
0.1728395061728395,0.5080458539843061
0.03592814371257485,0.7333007032538426
0.0967741935483871,0.42524370574272335
0.11194029850746269,0.6090335318107456
0.06532663316582915,0.6483069652212526
0.027586206896551724,0.8253167575910818
0.16574585635359115,0.6351770648348206
0.09565217391304348,0.5909715188720137
0.27472527472527475,0.6407515552892188
0.16546762589928057,0.6131499784253146
0.16129032258064516,0.4655807830042389
0.20634920634920634,0.5022992389487234
0.18604651162790697,0.4667418789186487
0.23972602739726026,0.6044482251913644
0.0975609756097561,0.49437705413095157
0.2579505300353357,0.6869006454341323
0.1683673469387755,0.8151521668333913
0.3333333333333333,0.3800978613534315
0.20553359683794467,0.6982496910481917
0.3115942028985507,0.599965614653872
0.27414330218068533,0.6363967096535391
0.2751677852348993,0.6342990549197605
0.3668639053254438,0.5569698016535737
0.15853658536585366,0.529789675008425
0.15555555555555556,0.4779041932632182
0.23346303501945526,0.6658605131294653
0.1867704280155642,0.7011590161285357
0.21621621621621623,0.42158252556047987
0.08771929824561403,0.6179298179393506
0.06382978723404255,0.5105123920032059
0.14705882352941177,0.3872830467644344
0.1930379746835443,0.7391161725761629
0.26804123711340205,0.551907979154948
0.09433962264150944,0.5262339742119935
0.3684210526315789,0.3850887174522104
0.2564102564102564,0.4139807767380269
0.29473684210526313,0.4806783378402218
0.2641509433962264,0.4768311471955305
0.3157894736842105,0.3597531755268075
0.23178807947019867,0.6034483531920696
0.21787709497206703,0.6358505751904425
0.17667844522968199,0.7207452309517711
0.1729957805907173,0.6832234484698284
0.16666666666666666,0.6800089589656457
0.17985611510791366,0.7131960206797265
0.2875,0.4214904220431852
0.2894736842105263,0.40551605041395855
0.19444444444444445,0.37919592732645463
0.22727272727272727,0.47037219826273935
0.2920353982300885,0.5262281299421263
0.17142857142857143,0.5171465879953435
0.40559440559440557,0.5323583892704938
0.5234375,0.42916703319273886
0.15343915343915343,0.6422396786100087
0.21428571428571427,0.44904613261903276
0.07692307692307693,0.48286709761220503
0.21666666666666667,0.4672211980677286
0.2413793103448276,0.5370515679017337
0.2545454545454545,0.43220400432451506
0.19461077844311378,0.7128530701868011
0.21794871794871795,0.538624051911781
0.16883116883116883,0.66125460290945
0.23333333333333334,0.3664805168565659
0.25268817204301075,0.7416219013317248
0.3225806451612903,0.3701495174293699
0.3023255813953488,0.42569872516927615
0.30859375,0.6620909679408328
0.1875,0.6061250325093468
0.27692307692307694,0.5443152567996082
0.2911392405063291,0.5028933113376438
0.21428571428571427,0.44028882224225857
0.2972972972972973,0.39818286315720725
0.2413793103448276,0.48115648820495355
0.24277456647398843,0.6477064014504416
0.256198347107438,0.5716724955162504
0.2562814070351759,0.6378837256861947
0.2682926829268293,0.41426508234735576
0.48314606741573035,0.4491303633929521
0.42424242424242425,0.6028102072176946
0.30303030303030304,0.3715506541659645
0.21686746987951808,0.5505089746063371
0.10526315789473684,0.42136027839262263
0.14285714285714285,0.4355758891789732
0.34415584415584416,0.6030895177753698
0.28125,0.367290567448822
0.2898550724637681,0.6892618592270406
0.2932330827067669,0.6691312547267491
0.1919191919191919,0.6379737714306506
